Latitude,Longitude
51.5530418368,9.93202100766
53.5525520496,10.0199916817
51.0457632816,13.7361517128
49.3392147158,8.4288429551
50.9503337574,11.1931085941
48.8719164202,9.38501022689
50.1393667,8.7459173
50.7153342849,10.4684085183
53.0700148024,8.88932063362
49.6208163023,6.06969520893
50.6580017169,11.3479901054
51.049449462,13.7356276666
48.0422441841,11.6613473088
50.914955471,6.8324530785
49.5234194424,6.00663475251
52.408396,12.564717
51.1982096645,9.74748013013
49.6022061765,6.13363667765
52.2911131714,8.02486840423
51.773931537,11.7537274203
53.9001714023,9.12083656345
48.1835764821,11.5324995947
51.451834,7.013569
51.10326,6.53131
49.6115919546,6.12953622436
49.5774330556,10.5845018218
50.5379351091,8.64892306013
50.9611142408,6.95464398389
49.6503356071,6.12863786023
50.8071246445,12.8620742007
49.2024172514,12.6639044974
49.8918224126,8.6071204134
48.5015437115,9.2152692499
52.5072850134,13.3902251176
49.6235420607,6.04903863428
50.3505427923,7.58915243685
48.6412335956,8.03671847421
50.223702072,8.58152137266
50.050361,8.570007
50.8574613824,12.8736426475
52.8501460206,9.55423526437
52.2780935987,8.9027063692
50.9935471286,10.2933207933
51.18330784,6.68222056331
52.8450236137,8.03980238265
51.2526715923,6.39897160055
50.0383884341,11.4898074218
51.510990511,11.576504573
49.9363894498,12.2225137394
53.6221369719,9.95238059812
51.4926294558,6.88650061117
49.2855958313,6.7849052452
51.5401443826,6.88632746676
52.308234086,13.3138138193
53.3391547265,10.2187220793
52.3429862831,9.76362052651
48.1242549891,11.7577778667
47.8288811909,12.5909967825
47.659222134,9.48674205032
49.547746755,8.6640834545
53.4213844186,9.9818641213
52.5070151336,13.3325410229
48.7756013288,9.17729729357
48.3911592877,11.0620367406
52.4042762588,7.98707463714
50.619383287,12.2858789922
53.109202907,8.88579688329
53.8545890995,10.6356346795
49.5467471632,6.36360871815
48.5086730965,11.5839217676
52.0498913491,10.3785850427
50.742370693,7.0748065486
49.8588654608,6.14078605469
52.547063994,13.4683674559
50.9765999032,11.0352935789
51.5224837368,6.92792129834
50.6848486627,7.2751313094
48.6902344402,9.19511805603
52.9722593589,9.85211355407
48.1628111174,12.8019865167
51.6699417833,6.17166415803
51.5441,7.217393
51.4961813576,6.76989295635
49.8949869716,9.39479821269
50.9696398104,11.8551165571
48.7198745342,11.1704503901
52.0883358677,7.02423537414
53.3986501985,8.12375094283
50.979449089,6.9690570054
52.221991584,11.0523363055
51.436860704,7.0245653887
49.4463425836,7.70607355935
50.9490441901,7.01864583812
51.9574305546,7.63489203671
49.4101185088,6.89583351229
48.9940899602,8.40074134435
48.1868962864,11.6066888956
48.3358405344,11.6110496907
50.83154,12.922047
49.88266,10.9219734204
49.7323685959,10.7271028499
51.006657438,10.1765382581
51.2657383587,12.4981134482
53.5255379719,8.58853583429
52.402906792,13.1866765219
49.2895128294,6.75977706399
49.3566063662,11.2044472039
51.4188487355,6.70774117581
51.3999586956,12.1916129534
51.3588562682,7.47236492587
52.4128574928,9.73498470993
49.3556726336,11.2024236861
51.7306901423,8.76515712488
50.8970259648,6.68221251887
53.3044948238,13.8829567605
52.1586330497,10.5315136241
47.9938590866,7.84873960922
48.7407129657,9.03377928722
50.299242657,8.23503873771
53.0609157354,9.17102924321
48.6778535919,12.681221445
51.4775803036,11.987267087
52.47078984,13.4611899149
49.0411431001,11.3544095282
48.9314696218,12.705352932
51.4003360763,6.87636059501
48.6774519881,9.19616984192
50.0491370505,8.69794224093
51.3860937874,7.76913586893
53.4711396372,9.92823666446
49.5421349941,6.12037236919
54.313328688,10.132081739
52.130472036,14.6349737222
49.428133193,11.0618716094
49.4796515346,8.46990562665
51.03302,6.988208
51.2346364404,6.81684180972
49.6338127325,6.1728668383
51.1062401403,7.65336187815
49.0174977069,10.9616879254
50.0884881818,9.0477044012
48.365126,10.886816
52.280550878,10.5197920084
50.9284306875,6.77611618336
50.9425530016,6.65222463201
49.9138832045,8.18019846992
47.850215,12.119893
53.6537229811,10.0055306461
50.4336262595,12.1298972123
51.0762208661,6.30800617579
51.1450697541,11.8313712482
53.249682,10.419401
48.8383319023,11.4684991494
52.3474154891,14.5508013439
49.0679977472,10.328809335
50.1376891243,8.69706617524
48.1491131708,11.460872775
50.0512956577,8.58722379069
52.4294743786,13.4539319514
49.8041494566,8.58253544008
53.050889591,8.9604839474
48.9930213147,12.11011658
52.3173634648,13.6029881502
51.1982932529,7.37238827243
50.0481111452,8.71727155202
51.309883685,9.54269671736
49.4755858836,8.42283316669
48.5211206379,9.80624392951
53.523266496,8.07265498114
51.5615727377,12.9712289817
47.7478869319,8.95049083572
52.458929,9.694952
53.119202051,8.25889213224
47.9711582393,7.72268448588
51.1948153518,6.45033295621
52.5957011809,13.5990545941
51.483872425,6.9743941272
48.8082527436,8.18001974978
50.0032783024,10.1171531567
51.4271994716,14.2359085029
50.4970590819,12.1710201095
51.2764068184,7.15700334464
48.3093435142,7.78968091967
48.0490781807,12.2221650126
47.85640613,8.7922030409
50.5527314564,9.73014264766
51.2986882052,7.31425187035
47.5974095095,7.60374112625
49.4113385775,8.5439166729
48.3949602143,13.3118372335
50.4311893235,8.98098272206
49.9836382428,8.57950573472
51.877851,9.087307
51.654677108,7.8389667083
51.8972141519,11.6923650011
50.3975916661,7.51197587336
50.625564149,6.9636902131
51.339154284,12.374358144
51.4452996367,7.08417052557
50.12325921,8.74320162036
50.8756756501,11.809306751
52.3098997962,9.19185301566
52.4281742083,13.7434498002
47.8073007243,7.60393646488
50.9428678787,6.99418816466
52.0007552952,8.57328200533
51.477068381,11.9872848716
49.2448875129,6.86314408652
52.321912461,8.62575670893
51.6578780913,6.96805904225
54.1947208948,9.0965891595
47.7162105191,9.40141428612
53.5632568601,9.92369872477
48.5537371685,11.5891765595
48.0636109925,10.8667804074
52.093553231,7.59968434629
48.9652881522,13.1369525709
53.5515469018,9.9955956574
53.6514925902,11.4049679115
48.5831824556,10.1780029328
53.4706856648,7.46771297036
51.6320400834,7.33030180604
49.7065884601,9.26406783576
53.1683286926,8.62731470905
48.9102468138,8.71689106756
53.4736710759,9.84655999074
54.7768097561,9.41419873499
50.9118009087,7.05332064489
47.9975079964,7.84173902445
52.2644955464,10.3679711594
48.8212375713,9.17369096252
47.900340078,11.4269274935
50.9222400546,6.99814874303
51.6447254893,7.10231906038
49.4501111847,11.0776126163
52.4480719289,13.5929388746
51.4968470502,7.00771576424
50.9198065271,6.13756959385
48.6777563871,9.36630841537
49.6689333618,8.02102622563
49.4276854144,11.1428805525
48.6380231447,12.489024889
53.0915905537,11.0880842101
48.8084878992,13.5260400686
49.489113,8.384939
50.9196313347,6.85066467249
47.5954690026,7.59567896735
53.8624141771,8.7037178913
52.0286889147,8.86565987736
47.5907362294,7.59238607092
51.093535472,6.8139910329
51.1160291653,6.9073827353
47.813401208,9.6359604216
53.552079295,10.046402201
54.28695744,10.223118135
50.4814363392,8.29452234948
48.8144658582,9.36328050921
49.6279948104,10.9235760309
49.0099181833,12.0631626333
51.509139636,7.1903470014
54.4866737732,9.07544438707
48.762993856,9.2547953533
49.7386957348,7.40871401445
50.4261845133,7.56986826082
50.7192822,12.4946247
48.2125942851,11.5631773819
50.4952793864,12.1366002758
49.7708368146,9.58702545093
48.9529512032,9.13565584319
48.1514809774,9.48892823993
51.6666684499,8.5891723616
50.09979755,8.60629804998
48.3312254439,10.0360906258
53.4994761455,11.0963949669
53.9193501295,9.51248624322
53.4709127822,9.69096512951
51.9110567849,10.4226351569
48.5739275653,13.4568176376
50.957480135,6.9019246326
51.8377102884,9.46400702302
48.381371544,11.7530990965
54.7731231459,9.39656663473
48.9565712721,9.24496459557
52.4910793638,13.4580285285
52.528698126,13.123936818
47.5481250418,9.72709862486
52.3585005141,13.4330633914
50.6515128506,6.80575307789
50.3817744264,7.27012653386
48.2527480986,10.3548277235
51.491762858,6.8803322647
51.2237299748,6.48324235121
53.4805437564,10.2071090481
51.2978718,6.83021072283
51.2532578095,6.95139646495
51.3375286749,7.99769971136
48.5566245981,13.4184336475
50.9381565121,6.87778771106
53.7465523464,9.6957300313
48.705990637,8.99934470252
50.5804196173,8.64635665116
48.9735210083,12.0646713538
53.489458,10.207032
50.9797171595,7.07271482678
49.4622373352,7.15836198951
51.0425068333,11.513377253
51.291718138,7.28199331395
50.4939982441,12.3960595093
50.9378192354,6.8359841971
50.705985328,12.5008584717
49.5736814713,10.916012402
52.3246007,7.4314241
48.7898619903,12.8981163425
49.2684814755,7.13634073783
53.601628329,11.389946151
47.7756920815,9.19176415203
48.0686150238,8.4654546473
51.344641118,12.381063352
47.923421835,7.70807010088
53.0797529603,8.89381722597
53.1166039615,9.3960579363
50.4485837675,7.85161093022
52.280257797,11.4321779061
52.5080637111,13.3744543638
53.4888692397,10.2711501523
51.5946474064,7.1275788514
51.990298,8.789556
52.5403366964,13.4387841544
52.5102600123,13.3795719291
48.1692048113,8.57346854235
49.9564426214,9.77143088531
52.8602621444,8.74855268611
48.5133178067,9.0716578518
50.3398793734,11.1440741454
50.5751120881,7.23293881087
48.2217883738,9.02619975416
51.946986796,10.1385422756
49.2895108974,7.02839080913
48.251436,12.505329
51.2203154881,6.79292559312
53.1814691605,8.62131167712
47.8433752226,12.0645778895
51.1686691134,14.9685935491
52.4855724125,9.84515536082
53.0780158925,8.80354442356
49.4846294212,8.47355136125
53.700240798,10.734780734
51.4388464883,7.33672425441
54.2966251106,10.8665863082
52.205817629,8.05891757219
49.1787094508,9.22623368535
47.9676978455,8.78664464804
48.9198086241,8.77637302507
50.9912,11.3264
48.4157327526,9.47406466057
47.7530731355,8.85287848854
50.795464948,6.77988068639
49.1165635334,12.1124336824
49.4696616943,11.1014765351
48.581445527,8.895525613
49.4781981698,11.0130284923
50.4361016,8.68110921608
50.6306088638,7.22776629619
49.0259478406,12.1157922858
50.943501,6.959165
52.1903702695,8.353796798
48.4649207227,9.94776992527
50.8979512964,7.15199897936
48.2269008008,7.7508051413
49.446427294,11.0828589943
48.0023951495,11.3465653973
51.4543923131,7.56139436901
51.493708,7.366686
53.9129485915,10.7356015915
48.2897871382,9.71657163626
48.1389425468,11.3715032514
53.6186102932,9.90445463038
49.82044935,11.0023676572
48.7849761951,9.0182671774
50.9024518,7.07306651568
53.0350193913,8.88747677649
51.0386540982,13.6313785083
52.2761000026,8.04488317688
52.2509191359,8.92788016632
50.9119216008,7.91145175294
48.0845185967,9.80198155124
47.9183491297,8.20614324478
47.8285999954,12.5213801457
50.549653241,6.5754660246
48.1126362483,7.85277746741
49.1715808454,10.2475635194
50.6436143509,10.6854440832
48.5768368163,7.81259350786
52.2665047491,9.6267078216
52.4821950767,13.4319422714
52.1530413502,10.340306702
53.2752938207,10.4029955035
51.3702355673,6.77615767887
51.2171474696,6.63838550469
51.2520704081,6.79478570957
52.4563217198,13.5091928477
51.052277,13.804718
51.1902951338,14.4542404679
53.633059019,10.004997437
49.9802375966,6.90673945605
47.8795030764,10.0382613969
50.1187300006,8.81663510523
49.0340578,8.39439832035
48.342692,8.66244
52.1599554405,9.86712239024
50.1066966627,8.66376480011
53.1007765269,9.97813248225
52.5571307141,13.3728600083
54.3088406641,13.077677269
52.2589030373,11.8431590017
51.2592442272,7.14744484831
51.386486454,7.44053462471
47.8551129817,12.6293864639
48.4797775956,8.95243665046
51.4376089353,14.2632534875
52.4866744,13.4248777
52.6187736135,11.868204996
53.0836553563,7.38171426375
50.943062518,6.9595349983
50.598902974,8.06402590417
51.430165,6.772924
52.2083817216,11.1335270205
47.8998965713,10.641677255
50.536818927,8.53729903834
52.164528593,9.9658873045
52.3949207387,13.2379889539
50.9764874621,7.00714869487
51.362173289,7.46132889649
52.254555216,10.540200659
49.2478261484,11.1037789432
51.201493403,6.719107403
48.2260448676,12.6587916119
50.0996266027,8.68573355331
51.8495736156,6.86353295804
51.5665870983,6.96444665699
49.3593522926,8.6883835488
52.3675614728,13.5612562141
50.9140113551,6.96234674924
48.9716395351,12.1730628428
50.8850516964,7.18769023152
51.0038158868,11.0372829416
49.0408437692,8.29052282003
48.5007585185,10.0825914162
49.980208,9.142717
51.6300961497,7.87323184175
53.2350475693,7.47638234326
50.9948929944,13.8033973569
47.77351555,10.6046906178
49.8039966667,6.71646027224
52.1190214633,8.6639207999
52.1026150858,9.38718458017
49.5147870511,8.54715849163
51.3466651397,12.1750301774
51.5016591894,12.0331101684
49.2397010056,6.99047591056
51.733057929,10.2381565725
48.1322104942,11.6910090975
52.5333774682,13.1975691888
48.8274123635,10.0764172685
